,date,areaName,areaCode,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate
1717,2021-01-09,Scotland,S92000003,1865,147889,38.0,5281.0
1718,2021-01-08,Scotland,S92000003,2309,146024,42.0,5243.0
1719,2021-01-07,Scotland,S92000003,2649,143715,44.0,5201.0
1720,2021-01-06,Scotland,S92000003,2039,141066,48.0,5157.0
1721,2021-01-05,Scotland,S92000003,2529,139027,40.0,5109.0
1722,2021-01-04,Scotland,S92000003,1905,136498,37.0,5069.0
1723,2021-01-03,Scotland,S92000003,2464,134593,42.0,5032.0
1724,2021-01-02,Scotland,S92000003,2137,132129,42.0,4990.0
1725,2021-01-01,Scotland,S92000003,2539,129992,35.0,4948.0
1726,2020-12-31,Scotland,S92000003,2622,127453,44.0,4913.0
1727,2020-12-30,Scotland,S92000003,2045,124831,32.0,4869.0
1728,2020-12-29,Scotland,S92000003,1895,122786,26.0,4837.0
1729,2020-12-28,Scotland,S92000003,967,120891,31.0,4811.0
1730,2020-12-27,Scotland,S92000003,740,119924,34.0,4780.0
1731,2020-12-26,Scotland,S92000003,1149,119184,34.0,4746.0
1732,2020-12-25,Scotland,S92000003,1165,118035,35.0,4712.0
1733,2020-12-24,Scotland,S92000003,1314,116870,36.0,4677.0
1734,2020-12-23,Scotland,S92000003,1190,115556,35.0,4641.0
1735,2020-12-22,Scotland,S92000003,1316,114366,28.0,4606.0
1736,2020-12-21,Scotland,S92000003,1504,113050,25.0,4578.0
1737,2020-12-20,Scotland,S92000003,934,111546,29.0,4553.0
1738,2020-12-19,Scotland,S92000003,572,110612,27.0,4524.0
1739,2020-12-18,Scotland,S92000003,744,110040,23.0,4497.0
1740,2020-12-17,Scotland,S92000003,858,109296,36.0,4474.0
1741,2020-12-16,Scotland,S92000003,689,108438,31.0,4438.0
1742,2020-12-15,Scotland,S92000003,845,107749,32.0,4407.0
1743,2020-12-14,Scotland,S92000003,734,106904,31.0,4375.0
1744,2020-12-13,Scotland,S92000003,800,106170,26.0,4344.0
1745,2020-12-12,Scotland,S92000003,1064,105370,23.0,4318.0
1746,2020-12-11,Scotland,S92000003,1001,104306,20.0,4295.0
1747,2020-12-10,Scotland,S92000003,933,103305,23.0,4275.0
1748,2020-12-09,Scotland,S92000003,897,102372,23.0,4252.0
1749,2020-12-08,Scotland,S92000003,692,101475,28.0,4229.0
1750,2020-12-07,Scotland,S92000003,677,100783,29.0,4201.0
1751,2020-12-06,Scotland,S92000003,643,100106,29.0,4172.0
1752,2020-12-05,Scotland,S92000003,777,99463,19.0,4143.0
1753,2020-12-04,Scotland,S92000003,966,98686,29.0,4124.0
1754,2020-12-03,Scotland,S92000003,958,97720,36.0,4095.0
1755,2020-12-02,Scotland,S92000003,951,96762,20.0,4059.0
1756,2020-12-01,Scotland,S92000003,754,95811,27.0,4039.0
1757,2020-11-30,Scotland,S92000003,369,95058,32.0,4012.0
1758,2020-11-29,Scotland,S92000003,746,94689,28.0,3980.0
1759,2020-11-28,Scotland,S92000003,788,93943,41.0,3952.0
1760,2020-11-27,Scotland,S92000003,969,93155,24.0,3911.0
1761,2020-11-26,Scotland,S92000003,1225,92186,23.0,3887.0
1762,2020-11-25,Scotland,S92000003,880,90961,32.0,3864.0
1763,2020-11-24,Scotland,S92000003,771,90081,30.0,3832.0
1764,2020-11-23,Scotland,S92000003,949,89310,31.0,3802.0
1765,2020-11-22,Scotland,S92000003,844,88361,36.0,3771.0
1766,2020-11-21,Scotland,S92000003,887,87517,33.0,3735.0
1767,2020-11-20,Scotland,S92000003,1018,86630,29.0,3702.0
1768,2020-11-19,Scotland,S92000003,1089,85612,25.0,3673.0
1769,2020-11-18,Scotland,S92000003,1264,84523,24.0,3648.0
1770,2020-11-17,Scotland,S92000003,1248,83259,36.0,3624.0
1771,2020-11-16,Scotland,S92000003,717,82011,33.0,3588.0
1772,2020-11-15,Scotland,S92000003,1159,81294,34.0,3555.0
1773,2020-11-14,Scotland,S92000003,1118,80135,41.0,3521.0
1774,2020-11-13,Scotland,S92000003,1357,79017,38.0,3480.0
1775,2020-11-12,Scotland,S92000003,1212,77660,32.0,3442.0
1776,2020-11-11,Scotland,S92000003,1261,76448,37.0,3410.0
1777,2020-11-10,Scotland,S92000003,832,75187,36.0,3373.0
1778,2020-11-09,Scotland,S92000003,912,74355,42.0,3337.0
1779,2020-11-08,Scotland,S92000003,1115,73443,36.0,3295.0
1780,2020-11-07,Scotland,S92000003,1596,72328,37.0,3259.0
1781,2020-11-06,Scotland,S92000003,1072,70732,27.0,3222.0
1782,2020-11-05,Scotland,S92000003,1216,69660,41.0,3195.0
1783,2020-11-04,Scotland,S92000003,1433,68444,19.0,3154.0
1784,2020-11-03,Scotland,S92000003,999,67011,35.0,3135.0
1785,2020-11-02,Scotland,S92000003,951,66012,30.0,3100.0
1786,2020-11-01,Scotland,S92000003,1148,65061,35.0,3070.0
1787,2020-10-31,Scotland,S92000003,1101,63913,24.0,3035.0
1788,2020-10-30,Scotland,S92000003,1281,62812,35.0,3011.0
1789,2020-10-29,Scotland,S92000003,1128,61531,29.0,2976.0
1790,2020-10-28,Scotland,S92000003,1202,60403,29.0,2947.0
1791,2020-10-27,Scotland,S92000003,1327,59201,16.0,2918.0
1792,2020-10-26,Scotland,S92000003,1122,57874,31.0,2902.0
1793,2020-10-25,Scotland,S92000003,1303,56752,23.0,2871.0
1794,2020-10-24,Scotland,S92000003,1433,55449,20.0,2848.0
1795,2020-10-23,Scotland,S92000003,1401,54016,18.0,2828.0
1796,2020-10-22,Scotland,S92000003,1712,52615,17.0,2810.0
1797,2020-10-21,Scotland,S92000003,1739,50903,11.0,2793.0
1798,2020-10-20,Scotland,S92000003,1456,49164,19.0,2782.0
1799,2020-10-19,Scotland,S92000003,993,47708,16.0,2763.0
1800,2020-10-18,Scotland,S92000003,316,46715,22.0,2747.0
1801,2020-10-17,Scotland,S92000003,1167,46399,10.0,2725.0
1802,2020-10-16,Scotland,S92000003,1196,45232,20.0,2715.0
1803,2020-10-15,Scotland,S92000003,1351,44036,16.0,2695.0
1804,2020-10-14,Scotland,S92000003,1429,42685,6.0,2679.0
1805,2020-10-13,Scotland,S92000003,1297,41256,12.0,2673.0
1806,2020-10-12,Scotland,S92000003,961,39959,8.0,2661.0
1807,2020-10-11,Scotland,S92000003,956,38998,11.0,2653.0
1808,2020-10-10,Scotland,S92000003,1009,38042,11.0,2642.0
1809,2020-10-09,Scotland,S92000003,1246,37033,6.0,2631.0
1810,2020-10-08,Scotland,S92000003,1027,35787,11.0,2625.0
1811,2020-10-07,Scotland,S92000003,1054,34760,9.0,2614.0
1812,2020-10-06,Scotland,S92000003,800,33706,4.0,2605.0
1813,2020-10-05,Scotland,S92000003,697,32906,2.0,2601.0
1814,2020-10-04,Scotland,S92000003,758,32209,3.0,2599.0
1815,2020-10-03,Scotland,S92000003,764,31451,3.0,2596.0
1816,2020-10-02,Scotland,S92000003,775,30687,1.0,2593.0
1817,2020-10-01,Scotland,S92000003,668,29912,5.0,2592.0
1818,2020-09-30,Scotland,S92000003,640,29244,4.0,2587.0
1819,2020-09-29,Scotland,S92000003,806,28604,1.0,2583.0
1820,2020-09-28,Scotland,S92000003,222,27798,3.0,2582.0
1821,2020-09-27,Scotland,S92000003,344,27576,2.0,2579.0
1822,2020-09-26,Scotland,S92000003,714,27232,2.0,2577.0
1823,2020-09-25,Scotland,S92000003,558,26518,1.0,2575.0
1824,2020-09-24,Scotland,S92000003,465,25960,2.0,2574.0
1825,2020-09-23,Scotland,S92000003,486,25495,2.0,2572.0
1826,2020-09-22,Scotland,S92000003,383,25009,2.0,2570.0
1827,2020-09-21,Scotland,S92000003,255,24626,2.0,2568.0
1828,2020-09-20,Scotland,S92000003,245,24371,3.0,2566.0
1829,2020-09-19,Scotland,S92000003,350,24126,0.0,2563.0
1830,2020-09-18,Scotland,S92000003,203,23776,2.0,2563.0
1831,2020-09-17,Scotland,S92000003,290,23573,1.0,2561.0
1832,2020-09-16,Scotland,S92000003,267,23283,0.0,2560.0
1833,2020-09-15,Scotland,S92000003,267,23016,0.0,2560.0
1834,2020-09-14,Scotland,S92000003,70,22749,3.0,2560.0
1835,2020-09-13,Scotland,S92000003,244,22679,1.0,2557.0
1836,2020-09-12,Scotland,S92000003,221,22435,0.0,2556.0
1837,2020-09-11,Scotland,S92000003,175,22214,0.0,2556.0
1838,2020-09-10,Scotland,S92000003,161,22039,0.0,2556.0
1839,2020-09-09,Scotland,S92000003,159,21878,0.0,2556.0
1840,2020-09-08,Scotland,S92000003,176,21719,0.0,2556.0
1841,2020-09-07,Scotland,S92000003,146,21543,0.0,2556.0
1842,2020-09-06,Scotland,S92000003,208,21397,0.0,2556.0
1843,2020-09-05,Scotland,S92000003,141,21189,0.0,2556.0
1844,2020-09-04,Scotland,S92000003,159,21048,1.0,2556.0
1845,2020-09-03,Scotland,S92000003,101,20889,1.0,2555.0
1846,2020-09-02,Scotland,S92000003,156,20788,1.0,2554.0
1847,2020-09-01,Scotland,S92000003,154,20632,0.0,2553.0
1848,2020-08-31,Scotland,S92000003,160,20478,0.0,2553.0
1849,2020-08-30,Scotland,S92000003,123,20318,0.0,2553.0
1850,2020-08-29,Scotland,S92000003,88,20195,0.0,2553.0
1851,2020-08-28,Scotland,S92000003,51,20107,1.0,2553.0
1852,2020-08-27,Scotland,S92000003,68,20056,0.0,2552.0
1853,2020-08-26,Scotland,S92000003,67,19988,0.0,2552.0
1854,2020-08-25,Scotland,S92000003,44,19921,0.0,2552.0
1855,2020-08-24,Scotland,S92000003,66,19877,0.0,2552.0
1856,2020-08-23,Scotland,S92000003,83,19811,1.0,2552.0
1857,2020-08-22,Scotland,S92000003,123,19728,1.0,2551.0
1858,2020-08-21,Scotland,S92000003,71,19605,0.0,2550.0
1859,2020-08-20,Scotland,S92000003,77,19534,0.0,2550.0
1860,2020-08-19,Scotland,S92000003,50,19457,1.0,2550.0
1861,2020-08-18,Scotland,S92000003,49,19407,0.0,2549.0
1862,2020-08-17,Scotland,S92000003,26,19358,0.0,2549.0
1863,2020-08-16,Scotland,S92000003,43,19332,0.0,2549.0
1864,2020-08-15,Scotland,S92000003,51,19289,0.0,2549.0
1865,2020-08-14,Scotland,S92000003,65,19238,0.0,2549.0
1866,2020-08-13,Scotland,S92000003,47,19173,0.0,2549.0
1867,2020-08-12,Scotland,S92000003,47,19126,0.0,2549.0
1868,2020-08-11,Scotland,S92000003,52,19079,0.0,2549.0
1869,2020-08-10,Scotland,S92000003,29,19027,0.0,2549.0
1870,2020-08-09,Scotland,S92000003,48,18998,0.0,2549.0
1871,2020-08-08,Scotland,S92000003,60,18950,0.0,2549.0
1872,2020-08-07,Scotland,S92000003,43,18890,0.0,2549.0
1873,2020-08-06,Scotland,S92000003,66,18847,0.0,2549.0
1874,2020-08-05,Scotland,S92000003,64,18781,0.0,2549.0
1875,2020-08-04,Scotland,S92000003,23,18717,0.0,2549.0
1876,2020-08-03,Scotland,S92000003,18,18694,0.0,2549.0
1877,2020-08-02,Scotland,S92000003,31,18676,0.0,2549.0
1878,2020-08-01,Scotland,S92000003,18,18645,0.0,2549.0
1879,2020-07-31,Scotland,S92000003,30,18627,0.0,2549.0
1880,2020-07-30,Scotland,S92000003,17,18597,0.0,2549.0
1881,2020-07-29,Scotland,S92000003,22,18580,0.0,2549.0
1882,2020-07-28,Scotland,S92000003,4,18558,0.0,2549.0
1883,2020-07-27,Scotland,S92000003,3,18554,0.0,2549.0
1884,2020-07-26,Scotland,S92000003,4,18551,0.0,2549.0
1885,2020-07-25,Scotland,S92000003,27,18547,1.0,2549.0
1886,2020-07-24,Scotland,S92000003,20,18520,0.0,2548.0
1887,2020-07-23,Scotland,S92000003,16,18500,0.0,2548.0
1888,2020-07-22,Scotland,S92000003,10,18484,0.0,2548.0
1889,2020-07-21,Scotland,S92000003,22,18474,0.0,2548.0
1890,2020-07-20,Scotland,S92000003,7,18452,0.0,2548.0
1891,2020-07-19,Scotland,S92000003,23,18445,0.0,2548.0
1892,2020-07-18,Scotland,S92000003,21,18422,0.0,2548.0
1893,2020-07-17,Scotland,S92000003,17,18401,0.0,2548.0
1894,2020-07-16,Scotland,S92000003,11,18384,0.0,2548.0
1895,2020-07-15,Scotland,S92000003,5,18373,0.0,2548.0
1896,2020-07-14,Scotland,S92000003,3,18368,0.0,2548.0
1897,2020-07-13,Scotland,S92000003,6,18365,0.0,2548.0
1898,2020-07-12,Scotland,S92000003,19,18359,0.0,2548.0
1899,2020-07-11,Scotland,S92000003,7,18340,0.0,2548.0
1900,2020-07-10,Scotland,S92000003,18,18333,0.0,2548.0
1901,2020-07-09,Scotland,S92000003,6,18315,0.0,2548.0
1902,2020-07-08,Scotland,S92000003,7,18309,0.0,2548.0
1903,2020-07-07,Scotland,S92000003,2,18302,0.0,2548.0
1904,2020-07-06,Scotland,S92000003,4,18300,0.0,2548.0
1905,2020-07-05,Scotland,S92000003,9,18296,1.0,2548.0
1906,2020-07-04,Scotland,S92000003,11,18287,0.0,2547.0
1907,2020-07-03,Scotland,S92000003,12,18276,1.0,2547.0
1908,2020-07-02,Scotland,S92000003,5,18264,0.0,2546.0
1909,2020-07-01,Scotland,S92000003,8,18259,0.0,2546.0
1910,2020-06-30,Scotland,S92000003,10,18251,0.0,2546.0
1911,2020-06-29,Scotland,S92000003,5,18241,1.0,2546.0
1912,2020-06-28,Scotland,S92000003,8,18236,1.0,2545.0
1913,2020-06-27,Scotland,S92000003,15,18228,4.0,2544.0
1914,2020-06-26,Scotland,S92000003,17,18213,0.0,2540.0
1915,2020-06-25,Scotland,S92000003,5,18196,0.0,2540.0
1916,2020-06-24,Scotland,S92000003,9,18191,1.0,2540.0
1917,2020-06-23,Scotland,S92000003,12,18182,1.0,2539.0
1918,2020-06-22,Scotland,S92000003,14,18170,3.0,2538.0
1919,2020-06-21,Scotland,S92000003,26,18156,2.0,2535.0
1920,2020-06-20,Scotland,S92000003,26,18130,3.0,2533.0
1921,2020-06-19,Scotland,S92000003,27,18104,0.0,2530.0
1922,2020-06-18,Scotland,S92000003,11,18077,3.0,2530.0
1923,2020-06-17,Scotland,S92000003,21,18066,3.0,2527.0
1924,2020-06-16,Scotland,S92000003,15,18045,6.0,2524.0
1925,2020-06-15,Scotland,S92000003,29,18030,3.0,2518.0
1926,2020-06-14,Scotland,S92000003,25,15755,4.0,2515.0
1927,2020-06-13,Scotland,S92000003,21,15730,3.0,2511.0
1928,2020-06-12,Scotland,S92000003,27,15709,2.0,2508.0
1929,2020-06-11,Scotland,S92000003,17,15682,2.0,2506.0
1930,2020-06-10,Scotland,S92000003,12,15665,5.0,2504.0
1931,2020-06-09,Scotland,S92000003,14,15653,1.0,2499.0
1932,2020-06-08,Scotland,S92000003,18,15639,6.0,2498.0
1933,2020-06-07,Scotland,S92000003,18,15621,7.0,2492.0
1934,2020-06-06,Scotland,S92000003,21,15603,3.0,2485.0
1935,2020-06-05,Scotland,S92000003,29,15582,9.0,2482.0
1936,2020-06-04,Scotland,S92000003,49,15553,1.0,2473.0
1937,2020-06-03,Scotland,S92000003,33,15504,8.0,2472.0
1938,2020-06-02,Scotland,S92000003,53,15471,6.0,2464.0
1939,2020-06-01,Scotland,S92000003,18,15418,3.0,2458.0
1940,2020-05-31,Scotland,S92000003,18,15400,6.0,2455.0
1941,2020-05-30,Scotland,S92000003,55,15382,6.0,2449.0
1942,2020-05-29,Scotland,S92000003,39,15327,11.0,2443.0
1943,2020-05-28,Scotland,S92000003,48,15288,16.0,2432.0
1944,2020-05-27,Scotland,S92000003,55,15240,16.0,2416.0
1945,2020-05-26,Scotland,S92000003,29,15185,14.0,2400.0
1946,2020-05-25,Scotland,S92000003,55,15156,14.0,2386.0
1947,2020-05-24,Scotland,S92000003,60,15101,8.0,2372.0
1948,2020-05-23,Scotland,S92000003,72,15041,11.0,2364.0
1949,2020-05-22,Scotland,S92000003,113,14969,17.0,2353.0
1950,2020-05-21,Scotland,S92000003,105,14856,24.0,2336.0
1951,2020-05-20,Scotland,S92000003,96,14751,22.0,2312.0
1952,2020-05-19,Scotland,S92000003,61,14655,28.0,2290.0
1953,2020-05-18,Scotland,S92000003,57,14594,23.0,2262.0
1954,2020-05-17,Scotland,S92000003,90,14537,26.0,2239.0
1955,2020-05-16,Scotland,S92000003,187,14447,29.0,2213.0
1956,2020-05-15,Scotland,S92000003,143,14260,26.0,2184.0
1957,2020-05-14,Scotland,S92000003,188,14117,35.0,2158.0
1958,2020-05-13,Scotland,S92000003,166,13929,42.0,2123.0
1959,2020-05-12,Scotland,S92000003,136,13763,31.0,2081.0
1960,2020-05-11,Scotland,S92000003,141,13627,32.0,2050.0
1961,2020-05-10,Scotland,S92000003,181,13486,28.0,2018.0
1962,2020-05-09,Scotland,S92000003,156,13305,34.0,1990.0
1963,2020-05-08,Scotland,S92000003,225,13149,34.0,1956.0
1964,2020-05-07,Scotland,S92000003,215,12924,40.0,1922.0
1965,2020-05-06,Scotland,S92000003,272,12709,43.0,1882.0
1966,2020-05-05,Scotland,S92000003,171,12437,50.0,1839.0
1967,2020-05-04,Scotland,S92000003,169,12266,40.0,1789.0
1968,2020-05-03,Scotland,S92000003,170,12097,37.0,1749.0
1969,2020-05-02,Scotland,S92000003,273,11927,44.0,1712.0
1970,2020-05-01,Scotland,S92000003,301,11654,48.0,1668.0
1971,2020-04-30,Scotland,S92000003,319,11353,43.0,1620.0
1972,2020-04-29,Scotland,S92000003,313,11034,38.0,1577.0
1973,2020-04-28,Scotland,S92000003,200,10721,40.0,1539.0
1974,2020-04-27,Scotland,S92000003,197,10521,60.0,1499.0
1975,2020-04-26,Scotland,S92000003,273,10324,43.0,1439.0
1976,2020-04-25,Scotland,S92000003,354,10051,48.0,1396.0
1977,2020-04-24,Scotland,S92000003,288,9697,38.0,1348.0
1978,2020-04-23,Scotland,S92000003,371,9409,49.0,1310.0
1979,2020-04-22,Scotland,S92000003,366,9038,46.0,1261.0
1980,2020-04-21,Scotland,S92000003,222,8672,51.0,1215.0
1981,2020-04-20,Scotland,S92000003,263,8450,61.0,1164.0
1982,2020-04-19,Scotland,S92000003,367,8187,46.0,1103.0
1983,2020-04-18,Scotland,S92000003,411,7820,52.0,1057.0
1984,2020-04-17,Scotland,S92000003,307,7409,38.0,1005.0
1985,2020-04-16,Scotland,S92000003,354,7102,43.0,967.0
1986,2020-04-15,Scotland,S92000003,390,6748,42.0,924.0
1987,2020-04-14,Scotland,S92000003,291,6358,51.0,882.0
1988,2020-04-13,Scotland,S92000003,155,6067,41.0,831.0
1989,2020-04-12,Scotland,S92000003,322,5912,48.0,790.0
1990,2020-04-11,Scotland,S92000003,315,5590,50.0,742.0
1991,2020-04-10,Scotland,S92000003,318,5275,58.0,692.0
1992,2020-04-09,Scotland,S92000003,392,4957,66.0,634.0
1993,2020-04-08,Scotland,S92000003,336,4565,54.0,568.0
1994,2020-04-07,Scotland,S92000003,268,4229,49.0,514.0
1995,2020-04-06,Scotland,S92000003,255,3961,63.0,465.0
1996,2020-04-05,Scotland,S92000003,361,3706,47.0,402.0
1997,2020-04-04,Scotland,S92000003,344,3345,28.0,355.0
1998,2020-04-03,Scotland,S92000003,399,3001,58.0,327.0
1999,2020-04-02,Scotland,S92000003,292,2602,36.0,269.0
2000,2020-04-01,Scotland,S92000003,317,2310,46.0,233.0
2001,2020-03-31,Scotland,S92000003,430,1993,38.0,187.0
2002,2020-03-30,Scotland,S92000003,179,1563,30.0,149.0
2003,2020-03-29,Scotland,S92000003,139,1384,20.0,119.0
2004,2020-03-28,Scotland,S92000003,186,1245,29.0,99.0
2005,2020-03-27,Scotland,S92000003,165,1059,11.0,70.0
2006,2020-03-26,Scotland,S92000003,175,894,12.0,59.0
2007,2020-03-25,Scotland,S92000003,135,719,11.0,47.0
2008,2020-03-24,Scotland,S92000003,85,584,7.0,36.0
2009,2020-03-23,Scotland,S92000003,83,499,4.0,29.0
2010,2020-03-22,Scotland,S92000003,43,416,5.0,25.0
2011,2020-03-21,Scotland,S92000003,51,373,6.0,20.0
2012,2020-03-20,Scotland,S92000003,56,322,5.0,14.0
2013,2020-03-19,Scotland,S92000003,39,266,3.0,9.0
2014,2020-03-18,Scotland,S92000003,32,227,0.0,6.0
2015,2020-03-17,Scotland,S92000003,24,195,2.0,6.0
2016,2020-03-16,Scotland,S92000003,18,171,1.0,4.0
2017,2020-03-15,Scotland,S92000003,32,153,0.0,3.0
2018,2020-03-14,Scotland,S92000003,36,121,2.0,3.0
2019,2020-03-13,Scotland,S92000003,25,85,0.0,1.0
2020,2020-03-12,Scotland,S92000003,24,60,1.0,1.0
2021,2020-03-11,Scotland,S92000003,9,36,,
2022,2020-03-10,Scotland,S92000003,4,27,,
2023,2020-03-09,Scotland,S92000003,5,23,,
2024,2020-03-08,Scotland,S92000003,2,18,,
2025,2020-03-07,Scotland,S92000003,5,16,,
2026,2020-03-06,Scotland,S92000003,5,11,,
2027,2020-03-05,Scotland,S92000003,3,6,,
2028,2020-03-04,Scotland,S92000003,2,3,,
2029,2020-03-03,Scotland,S92000003,0,1,,
2030,2020-03-02,Scotland,S92000003,1,1,,
2031,2021-12-29,Wales,W92000004,5929,600682,,
2032,2021-12-28,Wales,W92000004,12378,594753,0.0,6553.0
2033,2021-12-27,Wales,W92000004,0,582378,0.0,6553.0
2034,2021-12-26,Wales,W92000004,5335,582378,1.0,6553.0
2035,2021-12-25,Wales,W92000004,0,577043,0.0,6552.0
2036,2021-12-24,Wales,W92000004,6755,577043,2.0,6552.0
2037,2021-12-23,Wales,W92000004,3292,570288,1.0,6550.0
2038,2021-12-22,Wales,W92000004,4662,566995,3.0,6549.0
2039,2021-12-21,Wales,W92000004,2375,562333,1.0,6546.0
2040,2021-12-20,Wales,W92000004,6796,559959,7.0,6545.0
2041,2021-12-19,Wales,W92000004,3462,553163,3.0,6538.0
2042,2021-12-18,Wales,W92000004,0,549702,7.0,6535.0
2043,2021-12-17,Wales,W92000004,3129,549702,4.0,6528.0
2044,2021-12-16,Wales,W92000004,2889,546573,6.0,6524.0
2045,2021-12-15,Wales,W92000004,2431,543685,6.0,6518.0
2046,2021-12-14,Wales,W92000004,1819,541254,5.0,6512.0
2047,2021-12-13,Wales,W92000004,4543,539435,3.0,6507.0
2048,2021-12-12,Wales,W92000004,2591,534893,5.0,6504.0
2049,2021-12-11,Wales,W92000004,0,532302,6.0,6499.0
2050,2021-12-10,Wales,W92000004,2462,532302,4.0,6493.0
2051,2021-12-09,Wales,W92000004,2302,529840,9.0,6489.0
2052,2021-12-08,Wales,W92000004,2313,527538,2.0,6480.0
2053,2021-12-07,Wales,W92000004,2107,525225,4.0,6478.0
2054,2021-12-06,Wales,W92000004,4405,523118,8.0,6474.0
2055,2021-12-05,Wales,W92000004,2567,518713,9.0,6466.0
2056,2021-12-04,Wales,W92000004,0,516146,9.0,6457.0
2057,2021-12-03,Wales,W92000004,2356,516146,5.0,6448.0
2058,2021-12-02,Wales,W92000004,2791,513790,7.0,6443.0
2059,2021-12-01,Wales,W92000004,2067,510999,5.0,6436.0
2060,2021-11-30,Wales,W92000004,1972,508932,3.0,6431.0
2061,2021-11-29,Wales,W92000004,3969,506960,3.0,6428.0
2062,2021-11-28,Wales,W92000004,1963,502991,6.0,6425.0
2063,2021-11-27,Wales,W92000004,0,501028,4.0,6419.0
2064,2021-11-26,Wales,W92000004,2927,501028,7.0,6415.0
2065,2021-11-25,Wales,W92000004,2377,498101,7.0,6408.0
2066,2021-11-24,Wales,W92000004,2154,495724,8.0,6401.0
2067,2021-11-23,Wales,W92000004,1931,493571,4.0,6393.0
2068,2021-11-22,Wales,W92000004,4489,491640,6.0,6389.0
2069,2021-11-21,Wales,W92000004,2408,487152,4.0,6383.0
2070,2021-11-20,Wales,W92000004,0,484744,10.0,6379.0
2071,2021-11-19,Wales,W92000004,2456,484744,9.0,6369.0
2072,2021-11-18,Wales,W92000004,2576,482288,5.0,6360.0
2073,2021-11-17,Wales,W92000004,2417,479712,10.0,6355.0
2074,2021-11-16,Wales,W92000004,1921,477295,5.0,6345.0
2075,2021-11-15,Wales,W92000004,4520,475375,10.0,6340.0
2076,2021-11-14,Wales,W92000004,2659,470856,5.0,6330.0
2077,2021-11-13,Wales,W92000004,0,468197,11.0,6325.0
2078,2021-11-12,Wales,W92000004,2784,468197,9.0,6314.0
2079,2021-11-11,Wales,W92000004,2134,465413,9.0,6305.0
2080,2021-11-10,Wales,W92000004,2171,463279,10.0,6296.0
2081,2021-11-09,Wales,W92000004,1784,461109,10.0,6286.0
2082,2021-11-08,Wales,W92000004,4303,459325,9.0,6276.0
2083,2021-11-07,Wales,W92000004,2583,455023,12.0,6267.0
2084,2021-11-06,Wales,W92000004,0,452440,7.0,6255.0
2085,2021-11-05,Wales,W92000004,1986,452440,11.0,6248.0
2086,2021-11-04,Wales,W92000004,2799,450455,8.0,6237.0
2087,2021-11-03,Wales,W92000004,2492,447655,8.0,6229.0
2088,2021-11-02,Wales,W92000004,2210,445163,9.0,6221.0
2089,2021-11-01,Wales,W92000004,4983,442953,9.0,6212.0
2090,2021-10-31,Wales,W92000004,3016,437972,11.0,6203.0
2091,2021-10-30,Wales,W92000004,0,434956,12.0,6192.0
2092,2021-10-29,Wales,W92000004,2561,434956,12.0,6180.0
2093,2021-10-28,Wales,W92000004,2664,432395,12.0,6168.0
2094,2021-10-27,Wales,W92000004,2582,429731,7.0,6156.0
2095,2021-10-26,Wales,W92000004,5288,427150,10.0,6149.0
2096,2021-10-25,Wales,W92000004,0,418980,5.0,6139.0
2097,2021-10-24,Wales,W92000004,3152,418980,9.0,6134.0
2098,2021-10-23,Wales,W92000004,0,415829,4.0,6125.0
2099,2021-10-22,Wales,W92000004,3296,415829,5.0,6121.0
2100,2021-10-21,Wales,W92000004,4240,412534,15.0,6116.0
2101,2021-10-20,Wales,W92000004,3450,408294,16.0,6101.0
2102,2021-10-19,Wales,W92000004,3200,404844,11.0,6085.0
2103,2021-10-18,Wales,W92000004,6398,401644,8.0,6074.0
2104,2021-10-17,Wales,W92000004,2965,395247,8.0,6066.0
2105,2021-10-16,Wales,W92000004,0,392282,12.0,6058.0
2106,2021-10-15,Wales,W92000004,3130,392282,12.0,6046.0
2107,2021-10-14,Wales,W92000004,2635,389152,14.0,6034.0
2108,2021-10-13,Wales,W92000004,2266,386516,7.0,6020.0
2109,2021-10-12,Wales,W92000004,2047,384250,9.0,6013.0
2110,2021-10-11,Wales,W92000004,4469,382203,5.0,6004.0
2111,2021-10-10,Wales,W92000004,0,377734,10.0,5999.0
2112,2021-10-09,Wales,W92000004,0,377734,3.0,5989.0
2113,2021-10-08,Wales,W92000004,5705,377734,6.0,5986.0
2114,2021-10-07,Wales,W92000004,3400,372029,9.0,5980.0
2115,2021-10-06,Wales,W92000004,2007,368629,12.0,5971.0
2116,2021-10-05,Wales,W92000004,1758,366624,7.0,5959.0
2117,2021-10-04,Wales,W92000004,3986,364866,4.0,5952.0
2118,2021-10-03,Wales,W92000004,2331,360881,5.0,5948.0
2119,2021-10-02,Wales,W92000004,0,358550,8.0,5943.0
2120,2021-10-01,Wales,W92000004,3009,358550,10.0,5935.0
2121,2021-09-30,Wales,W92000004,2580,355542,11.0,5925.0
2122,2021-09-29,Wales,W92000004,3369,352939,12.0,5914.0
2123,2021-09-28,Wales,W92000004,2270,349570,10.0,5902.0
2124,2021-09-27,Wales,W92000004,5659,347300,9.0,5892.0
2125,2021-09-26,Wales,W92000004,3303,341641,5.0,5883.0
2126,2021-09-25,Wales,W92000004,0,338338,7.0,5878.0
2127,2021-09-24,Wales,W92000004,2727,338338,5.0,5871.0
2128,2021-09-23,Wales,W92000004,2476,335611,8.0,5866.0
